UNITID,EN2010,EN2011
230913,2030,3772
230913,589,51
230931,1854,51
230931,1625,7957
230931,229,7957
230940,335,5139
230940,335,4889
230959,4484,250
230959,3660,109
230959,824,109
230977,807,1369
230977,807,1369
230995,5280,1632
230995,2368,1632
230995,2912,1200
231004,49,1000
231004,49,200
231059,3438,2178
231059,2108,2178
231059,1330,6741
231068,727,6741
231068,727,884
231077,547,884
231077,289,3544
231077,258,3544
231086,543,1055
231086,543,993
231095,141,62
231095,141,2265
231147,748,1270
231147,748,995
231165,1910,1461
231165,1910,1461
231174,15785,1544
231174,13551,1544
231174,2234,45933
231280,111,29280
231280,111,16653
231411,1566,10569
231411,1566,10569
231420,1059,1097
231420,981,1097
231420,78,6206
231536,6831,5187
231536,6831,1019
231554,894,1277
231554,894,827
231581,1639,450
231581,1639,19620
231624,9173,19620
231624,6396,22093
231624,2777,19492
231642,215,2601
231642,215,14522
231651,5842,14522
231651,2432,1034
231651,3410,1034
231688,53,77778
231688,53,46923
231697,8007,30855
231697,8007,5610
231712,5202,4345
231712,4920,1265
231712,282,9511
231721,111,9511
231721,111,30
231785,1129,30
231785,1129,3185
231828,1149,2404
231828,1149,781
231837,1150,275
231837,1002,275
231837,148,2075
231873,2247,1730
231873,2247,345
231882,6951,6049
231882,6951,4870
231970,854,1179
231970,23,4146
231970,831,2595
232016,1704,1551
232016,1704,108
232025,1085,108
232025,1023,4442
232025,62,4442
232043,2214,7679
232043,1262,7634
232043,952,45
232052,1446,8014
232052,1446,8014
232089,1508,586
232089,1508,586
232186,39977,642
232186,23788,642
232186,16189,8015
232195,9774,7000
232195,9774,1015
232256,1099,75490
232256,1099,75490
232265,6331,29176
232265,5404,21409
232265,927,7767
232308,1277,4744
232308,839,4744
232308,438,2558
232414,19663,2558
232414,19663,198
232423,21130,198
232423,18619,926
232423,2511,926
232450,13693,7817
232450,13693,7817
232502,1196,9868
232502,1196,8406
232557,64610,1462
232557,39226,79
232557,25384,79
232566,5570,1253
232566,4278,1253
232566,1292,572
232575,8993,563
232575,8993,9
232593,29,5045
232593,29,5045
232609,2996,734
232609,2359,734
232609,637,2113
232618,316,2113
232618,316,295
232672,2224,295
232672,1781,5500
232672,443,4112
232681,6244,1388
232681,4975,421
232681,1269,421
232706,4053,2212
232706,2524,2212
232706,1529,58
232724,117,58
232724,117,602
232788,4507,602
232788,4507,5917
232797,10481,2718
232797,10435,3199
232797,46,825
232867,8431,825
232867,8431,9439
232885,493,9439
232885,493,5352
232919,249,5352
232919,249,133
232937,8077,133
232937,6958,74
232937,1119,74
232946,72563,19565
232946,72563,14137
232982,28783,5428
232982,20678,855
232982,8105,823
233019,5047,32
233019,5047,16306
233037,2515,16306
233037,2515,46066
233082,191,46066
233082,191,294
233091,915,294
233091,915,2419
233116,7485,2419
233116,7485,3863
233277,9636,3863
233277,8178,639
233277,1458,639
233286,38,33248
233286,38,24719
233295,1285,8529
233295,1285,12844
233301,544,12844
233301,524,36401
233301,20,25810
233310,4590,10591
233310,4590,30731
233329,647,18758
233329,647,11973
233338,2085,1691
233338,2085,1691
233356,336,218
233356,336,218
233374,5549,620
233374,4105,527
233374,1444,93
233408,433,6571
233408,433,5702
233426,2103,869
233426,2103,2247
233480,60,1794
233480,60,453
233499,674,1399
233499,674,1399
233541,5444,170
233541,2444,170
233541,3000,2183
233611,759,1766
233611,759,417
233639,9381,1615
233639,9381,1615
233648,5631,136
233648,5631,136
233657,169,283
233657,169,283
233666,41,5397
233666,41,5397
233684,20248,150
233684,14762,150
233684,5486,2897
233718,974,2897
233718,888,49
233718,86,49
233754,15834,180
233754,15834,180
233772,45370,23059
233772,45370,23059
233842,354,94
233842,354,94
233897,2321,5502
233897,2321,5502
233903,3818,3175
233903,3818,3175
233912,669,825
233912,669,825
233921,33080,1534
233921,24540,1534
233921,8540,14011
233949,13224,13071
233949,13224,940
234030,36553,6251
234030,25478,6251
234030,11075,3662
234076,31157,1710
234076,18485,1952
234076,12672,181
234085,1626,181
234085,1626,20118
234119,186,20118
234119,186,12699
234137,399,12699
234137,289,9867
234137,110,9867
234155,6220,849
234155,5414,849
234155,806,542
234164,1855,542
234164,1415,15049
234164,440,12691
234173,1512,2358
234173,1512,16113
234191,249,16113
234191,249,13768
234207,2190,13768
234207,1787,204
234207,403,204
234216,1425,5929
234216,1425,5563
234225,157,366
234225,157,15165
234359,442,15165
234359,442,311
234377,5242,311
234377,5242,8756
234401,156,5077
234401,156,3679
234492,3189,3781
234492,3189,3781
234650,69,12744
234650,69,12744
234669,26000,90
234669,26000,90
234687,92,1471
234687,92,1019
234696,5776,452
234696,5776,10765
234711,3266,10765
234711,3266,256
234739,848,256
234739,848,670
234784,1721,670
234784,1721,1286
234827,13825,1286
234827,12951,799
234827,874,799
234845,6294,1031
234845,6294,242
234915,4578,789
234915,2145,520
234915,2433,520
234924,126,9052
234924,126,9052
234933,20176,7040
234933,20176,7040
234951,14802,6366
234951,14802,6366
234979,10255,181
234979,10255,181
235024,812,37
235024,812,37
235088,465,115
235088,465,115
235097,14770,340
235097,12400,340
235097,2370,11345
235103,15757,11345
235103,15757,1593
235149,12497,1299
235149,12497,294
235158,164,12222
235158,164,12222
235167,5738,1024
235167,5346,1024
235167,392,4029
235237,15227,3534
235237,15227,495
235307,287,5694
235307,287,5694
235316,8775,2992
235316,4927,2666
235316,3848,326
235334,4174,7289
235334,4174,7289
235343,12550,1974
235343,12550,1535
235352,96,439
235352,96,9553
235422,1370,9553
235422,939,12493
235422,431,12493
235431,10529,544
235431,10529,544
235495,275,4656
235495,275,3375
235501,774,1281
235501,774,8919
235510,1246,5022
235510,1246,3897
235529,900,9682
235529,900,9682
235547,946,8969
235547,203,8969
235547,743,8643
235583,595,8643
235583,595,11437
235671,11180,11437
235671,11180,16367
235699,6928,16367
235699,6928,151
235750,6421,151
235750,6421,15256
235769,154,15256
235769,154,8696
235954,57,8696
235954,57,2139
236018,103,1823
236018,103,316
236027,395,29962
236027,395,24659
236072,11173,5303
236072,11173,49554
236090,83,35264
236090,83,14290
236133,1533,5344
236133,1269,5344
236133,264,730
236188,12161,730
236188,12161,16778
236212,937,15156
236212,937,1622
236230,4013,7038
236230,3524,7038
236230,489,1658
236258,6118,1658
236258,6118,3131
236328,3041,2449
236328,2711,682
236328,330,7188
236382,8204,7188
236382,8204,717
236452,1903,625
236452,1480,92
236452,423,20
236504,10075,20
236504,10075,343
236513,12603,331
236513,12603,12
236531,503,38
236531,503,38
236577,4448,8399
236577,3232,7326
236577,1216,1073
236595,8836,500
236595,4743,500
236595,4093,1020
236610,9730,979
236610,9730,41
236638,9042,2586
236638,9042,2586
236656,10083,242
236656,10083,242
236692,12107,157
236692,12107,157
236708,16188,1668
236708,16188,1253
236744,139,415
236744,139,146
236753,11358,146
236753,11358,3520
236887,8635,3135
236887,8635,385
236896,2169,922
236896,1814,922
236896,355,5503
236939,29761,5066
236939,24742,437
236939,5019,2181
236948,49806,2181
236948,35604,24
236948,14202,24
236975,5404,1928
236975,5404,1928
236993,806,167
236993,806,167
237011,16452,32
237011,14806,32
237011,1646,17898
237039,6636,11429
237039,6636,6469
237057,1630,342
237057,1630,342
237066,3526,204
237066,2725,204
237066,801,124
237109,8960,124
237109,8960,137
237118,789,137
237118,654,300
237118,135,300
237127,25,917
237127,25,917
237136,340,148
237136,326,148
237136,14,571
237145,20,517
237145,20,54
237154,9032,5599
237154,7835,5599
237154,1197,2188
237172,483,2188
237172,483,294
237181,945,294
237181,945,1500
237215,2637,936
237215,2637,564
237242,221,5104
237242,221,4904
237303,178,200
237303,178,3131
237312,1555,3131
237312,1118,109
237312,437,109
237321,113,806
237321,113,806
237330,3450,4034
237330,3138,3930
237330,312,104
237358,865,56
237358,865,49
237367,5424,7
237367,4971,3125
237367,453,2936
237385,1972,189
237385,1972,1438
237419,30,1438
237419,30,1493
237437,1671,1404
237437,1671,89
237473,185,135
237473,185,135
237491,30,356
237491,30,356
237525,17218,299
237525,11002,299
237525,6216,83
237543,347,83
237543,347,5878
237552,191,5878
237552,191,33293
237561,126,23918
237561,126,9375
237570,120,1616
237570,120,1204
237598,171,412
237598,171,30
237604,1195,30
237604,1195,141
237613,122,141
237613,122,213
237640,602,213
237640,561,3111
237640,41,2562
237686,5563,549
237686,5563,24550
237701,2119,24486
237701,2119,64
237729,300,405
237729,300,369
237783,1604,36
237783,960,1428
237783,644,1428
237792,4907,3997
237792,4699,3997
237792,208,153
237817,3290,153
237817,3290,10980
237844,120,3860
237844,120,7120
237880,781,3975
237880,781,3381
237899,5245,594
237899,5194,3254
237899,51,3103
237905,57,151
237905,51,3
237905,6,3
237932,2962,7991
237932,2837,4465
237932,125,3526
237950,1435,3949
237950,1435,2260
237969,1468,1689
237969,1393,17609
237969,75,17609
237978,142,13983
237978,142,13983
237987,357,137
237987,357,137
237996,280,171
237996,280,171
238005,76,1927
238005,76,1927
238014,6046,405
238014,6046,405
238032,32849,5020
238032,23210,3852
238032,9639,1168
238078,1458,4815
238078,1127,4815
238078,331,1601
238096,31,1601
238096,31,1072
238166,144,964
238166,144,108
238175,186,4063
238175,186,2332
238193,3199,1731
238193,2659,12529
238193,540,8409
238263,23998,4120
238263,23941,267
238263,57,267
238315,13,1380
238315,13,1380
238324,383,5413
238324,335,5413
238324,48,28458
238333,1446,28458
238333,1446,707
238397,4054,707
238397,4054,2850
238421,164,2560
238421,164,290
238430,10891,12089
238430,3823,12089
238430,7068,2348
238458,3916,1525
238458,3396,823
238458,520,140
238476,3166,140
238476,3068,2198
238476,98,2198
238616,7397,8331
238616,4232,8331
238616,3165,14910
238661,3501,14910
238661,1984,708
238661,1517,589
238722,17206,119
238722,17206,599
238759,12880,599
238759,12880,1097
238786,243,1097
238786,243,118
238810,132,118
238810,132,2354
238892,2191,2252
238892,2191,102
238935,675,1291
238935,377,642
238935,298,649
238980,5078,88
238980,3760,88
238980,1318,4442
239008,4775,4442
239008,4775,1846
239017,1501,1846
239017,1501,18975
239071,921,18975
239071,813,12601
239071,108,2556
239080,4267,10045
239080,2288,8481
239080,1979,8481
239105,12559,13881
239105,8491,13881
239105,4068,7675
239132,284,7675
239132,284,13452
239169,1263,11315
239169,1263,2137
239220,5147,6420
239220,5147,6420
239248,29186,80
239248,29186,80
239309,717,142
239309,717,142
239318,2828,12908
239318,2573,11894
239318,255,1014
239372,12009,7926
239372,12009,7416
239390,2449,510
239390,1686,11876
239390,763,9842
239424,125,2034
239424,125,983
239442,2191,983
239442,2191,15954
239460,8253,13573
239460,8253,2381
239488,14406,6170
239488,14406,5937
239503,770,233
239503,602,6630
239503,168,6391
239512,666,239
239512,653,11286
239512,13,9325
239628,1085,1961
239628,1085,3434
239637,131,3129
239637,131,305
239716,2384,46756
239716,2228,33772
239716,156,12984
239743,1356,36123
239743,642,29596
239743,714,6527
239877,84,9249
239877,84,8207
239910,4581,1042
239910,4581,7893
239929,1610,7048
239929,1610,845
239965,28,10878
239965,28,10007
240055,18679,871
240055,18679,6035
240107,12594,6035
240107,2428,3541
240107,10166,3541
240116,6766,2158
240116,6766,2158
240125,14408,8056
240125,14408,8056
240170,7917,2817
240170,7917,2817
240189,12948,6306
240189,10797,6306
240189,2151,7120
240198,6788,7120
240198,6788,53
240213,75,53
240213,75,2871
240240,112,2871
240240,112,14902
240268,12625,11474
240268,11691,3428
240268,934,2744
240277,7925,2744
240277,7329,3574
240277,596,3574
240329,11608,4427
240329,9709,3954
240329,1899,473
240338,897,1388
240338,897,1388
240365,15645,811
240365,13061,811
240365,2584,626
240374,6385,626
240374,6124,1758
240374,261,1570
240392,6218,188
240392,6043,1495
240392,175,1414
240417,10988,81
240417,9063,1434
240417,1925,1434
240426,3381,586
240426,3050,586
240426,331,1395
240444,46345,1324
240444,33558,71
240444,12787,1896
240453,35941,1794
240453,29467,102
240453,6474,2716
240462,8965,2223
240462,7824,493
240462,1141,2189
240471,7829,2047
240471,6908,142
240471,921,1003
240480,10760,221
240480,9802,782
240480,958,2862
240505,6072,2231
240505,6072,631
240514,3435,1186
240514,3435,994
240596,2089,192
240596,2089,846
240620,7949,588
240620,7949,258
240657,2825,9182
240657,2825,6378
240666,6310,2804
240666,6310,2050
240693,7190,2050
240693,7190,232
240709,53,232
240709,53,2015
240718,1976,2015
240718,1976,15216
240727,14546,12404
240727,11179,2812
240727,3367,458
240736,2900,420
240736,2900,38
240745,3193,675
240745,3193,675
240754,4333,1522
240754,3939,1522
240754,394,582
240790,1134,582
240790,1134,621
240879,807,621
240879,807,882
240985,679,882
240985,679,3004
241100,2043,3004
241100,1863,979
241100,180,979
241128,1717,493
241128,1610,493
241128,107,780
241146,1299,780
241146,1299,463
241182,584,463
241182,584,663
241191,1193,663
241191,1117,23411
241191,76,23411
241216,1762,834
241216,1642,834
241216,120,750
241225,2877,750
241225,2234,720
241225,643,720
241304,1973,5898
241304,1839,5019
241304,134,879
241331,980,5320
241331,232,4973
241331,748,347
241377,2755,5902
241377,2312,5404
241377,443,498
241386,1137,2822
241386,877,2705
241386,260,117
241395,799,11922
241395,559,8376
241395,240,3546
241410,8625,6918
241410,5938,6521
241410,2687,397
241517,1805,2615
241517,1805,2542
241614,255,73
241614,255,2740
241720,2079,2647
241720,2079,93
241739,14919,5528
241739,12107,5402
241739,2812,126
241766,421,898
241766,390,898
241766,31,205
241793,745,205
241793,745,1428
241836,1575,1428
241836,1575,2210
241906,578,2210
241906,578,568
241951,615,568
241951,615,94
242042,937,94
242042,937,4011
242112,3030,4011
242112,3030,2291
242121,1061,2291
242121,1061,4538
242130,530,4538
242130,530,650
242149,792,650
242149,792,3276
242316,453,3276
242316,453,4026
242413,545,4026
242413,545,5191
242422,23561,5191
242422,23561,4682
242556,917,4682
242556,917,3741
242565,810,3741
242565,810,4793
242583,808,4793
242583,808,2005
242617,6022,2005
242617,5068,13555
242617,954,12430
242626,4938,1125
242626,4629,2407
242626,309,542
242635,5344,1865
242635,4953,3255
242635,391,3255
242644,2886,18274
242644,2698,14526
242644,188,3748
242653,11530,15864
242653,7811,14500
242653,3719,1364
242662,6475,20
242662,6113,20
242662,362,299
242680,2489,299
242680,2410,7088
242680,79,5790
242699,2687,1298
242699,2596,288
242699,91,288
242705,5508,525
242705,5397,205
242705,111,320
242723,907,6218
242723,907,5201
242750,203,1017
242750,203,1801
242820,1717,1640
242820,1717,161
242884,1922,18485
242884,1922,15075
242945,543,3410
242945,543,5097
242954,108,5097
242954,108,922
242972,3696,922
242972,3696,3420
242981,2313,3141
242981,2313,279
243072,4813,22026
243072,4813,8161
243081,672,13865
243081,672,44644
243106,3248,34267
243106,3248,10377
